Nit;Fecha Corte;Duracion;Ingresos de actividades ordinarias;Costo de ventas;Ganancia bruta;Otros ingresos;Gastos de ventas;Gastos de administración;Otros gastos;Otras ganancias (pérdidas);Ganancia (pérdida) por actividades de operación;Ingresos financieros;Costos financieros;Ganancia (pérdida), antes de impuestos;Ingreso (gasto) por impuestos;Ganancia (pérdida) procedente de operaciones continuadas;Ganancia (pérdida) procedente de operaciones discontinuadas;Ganancia (pérdida)
890803402;31/12/2016;2016;755423;76196;679227;6841;326816;221604;2520;0;135128;0;20273;114855;40485;74370;0;74370
900914121;31/12/2016;2016;0;0;0;3182;0;77615;2436;0;-76869;0;1138;-78007;3366;-81373;0;-81373
800038703;31/12/2016;2016;5982844;4417750;1565094;4527128;;1557280;71803;;4463139;64962;;4528101;229028;4299073;;4299073
811035460;31/12/2016;2016;17324961;11867599;5457362;236429;1826957;634232;59356;;3173246;3488;2010897;1165837;384727;781110;;781110
830133309;31/12/2016;2016;3697042;1526075;2170967;86915;1365686;334996;153072;;404128;;;404128;182124;222004;;222004
900579803;31/12/2016;2016;1878;;1878;0;;2109;72;;-303;;;-303;436;-739;;-739
892200725;31/12/2016;2016;14122152;10492622;3629530;0;;3345674;;;283856;261736;;545592;185501;360091;;360091
900228945;31/12/2016;2016;3843445;2962780;880665;21965;580165;345724;67595;;-90854;;20973;-111827;11257;-123084;;-123084
800041339;31/12/2016;2016;37967114;36191759;1775355;575281;384916;1612319;67264;;286137;1400;211639;75898;25590;50308;;50308
860010706;31/12/2016;2016;1135942;662608;473334;217159;196929;1057592;157288;;-721316;422;19106;-740000;40873;-780873;;-780873
890331277;31/12/2016;2016;11650291;9491697;2158594;88907;;1269875;313781;;663845;;;663845;264578;399267;;399267
891101711;31/12/2016;2016;2897408;385032;2512376;40216;1549815;886514;28169;;88094;13640;24255;77479;38960;38519;;38519
900464724;31/12/2016;2016;2000403;1470398;530005;7829;;220322;77141;;240371;;152263;88108;30714;57394;;57394
900428423;31/12/2016;2016;12365921;9961808;2404113;0;1288364;411660;;105767;809856;63953;273136;600673;186180;414493;;414493
830097204;31/12/2016;2016;22605683;12629554;9976129;1030612;9242523;868633;992169;16054;-80530;;803827;-884357;-273;-884084;;-884084
860507541;31/12/2016;2016;6645205;4390046;2255159;8085;0;1012728;2555;0;1247961;28689;52009;1224641;450521;774120;0;774120
860076706;31/12/2016;2016;2588810;1355717;1233093;94239;;1175485;2569;;149278;27036;49030;127284;88207;39077;;39077
900346665;31/12/2016;2016;11898146;5496943;6401203;883992;6074207;673571;26267;;511150;1337;341928;170559;42639;127920;;127920
805029921;31/12/2016;2016;12066;;12066;82;;30760;467;;-19079;1540;389;-17928;2298;-20226;;-20226
800242272;31/12/2016;2016;5681791;4804137;877654;77739;62174;814620;36848;0;41751;7168;2398;46521;23072;23449;;23449
900578931;31/12/2016;2016;2694833;;2694833;41767;;2555657;18172;;162771;51;;162822;61575;101247;;101247
890323716;31/12/2016;2016;5868029;3629963;2238066;36285;584255;1076776;325551;;287769;;;287769;104274;183495;;183495
900313041;31/12/2016;2016;3594741;873068;2721673;155165;0;1618126;167924;;1090788;0;5401;1085387;471528;613859;;613859
860600038;31/12/2016;2016;4253182;2342329;1910853;342847;0;1345035;729548;0;179117;0;0;179117;0;179117;0;179117
900324707;31/12/2016;2016;430975;264808;166167;500000;;494005;;;172162;;115086;57076;12375;44701;;44701
830146308;31/12/2016;2016;1580115;367698;1212417;475242;;799844;;;887815;;;887815;317000;570815;;570815
830016913;31/12/2016;2016;257943;;257943;24501;;156826;;;125618;;;125618;43000;82618;;82618
900327794;31/12/2016;2016;452487;345502;106985;131709;;247439;58338;;-67083;;;-67083;;-67083;;-67083
822006342;31/12/2016;2016;4071029;3320237;750792;10282;559300;;17581;;184193;25660;82665;127188;43244;83944;;83944
860502327;31/12/2016;2016;44336361;0;44336361;344332;0;39713736;391206;-432;4575319;505837;346109;4735047;2536726;2198321;0;2198321
835001216;31/12/2016;2016;135909411;117961543;17947868;106093;9408287;2152561;1448521;6080054;11124646;3754;5214701;5913699;2282689;3631010;0;3631010
860048909;31/12/2016;2016;10447973;7720552;2727421;63431;;2449014;37703;;304135;2305;117645;188795;64190;124605;;124605
800041607;31/12/2016;2016;11836678;5986772;5849906;18044;4580189;769281;53187;0;465293;0;106483;358810;136031;222779;0;222779
800059974;31/12/2016;2016;3957806;1981163;1976643;94949;1204157;543867;;;323568;701;146138;178131;124562;53569;;53569
900663410;31/12/2016;2016;8814463;6282368;2532095;89426;357913;1431530;46417;;785661;81516;653893;213284;87602;125682;;125682
800204032;31/12/2016;2016;2524120;1325170;1198950;102103;765640;365640;68441;;101332;;23569;77763;34215;43548;;43548
830101419;31/12/2016;2016;11889627;6903662;4985965;148260;2764712;1303855;291294;0;774364;;0;774364;234391;539973;0;539973
820002002;31/12/2016;2016;1387541;1034913;352628;94;;188839;4409;;159474;;86235;73239;28229;45010;;45010
800167510;31/12/2016;2016;6341361;5142574;1198787;1155;513418;464950;1408;0;220166;13405;141918;91653;36369;55284;0;55284
800234405;31/12/2016;2016;2117384;851893;1265491;22804;244495;642113;;;401687;;146248;255439;;255439;;255439
860030723;31/12/2016;2016;63081596;50948440;12133156;1394611;8559326;0;0;0;4968441;0;2559940;2408501;1132089;1276412;0;1276412
890923902;31/12/2016;2016;4399169;2401606;1997563;14159;;1337417;354735;;319570;;;319570;33385;286185;;286185
860034714;31/12/2016;2016;9070778;6420740;2650038;80702;1415813;1106509;22754;-111515;74149;92217;18381;147985;51865;96120;;96120
800108708;31/12/2016;2016;24256584;13046574;11210010;366392;2541116;2341437;482249;0;6211600;0;2673720;3537880;1376771;2161109;0;2161109
830067005;31/12/2016;2016;30608574;15872161;14736413;226448;1746605;3256393;905370;0;9054493;81278;83918;9051853;3894346;5157507;0;5157507
800020419;31/12/2016;2016;833829;;833829;125709;;109788;261987;;587763;;;587763;77118;510645;;510645
900144507;31/12/2016;2016;4932309;3532475;1399834;16026;376505;686454;128353;0;224548;42340;0;266888;91959;174929;0;174929
900356808;31/12/2016;2016;4414835;;4414835;0;;125000;635241;;3654594;;;3654594;;3654594;;3654594
890941912;31/12/2016;2016;12996220;10608485;2387735;99551;433905;1243620;20569;;789192;;;789192;296069;493123;;493123
811024201;31/12/2016;2016;12536354;9436764;3099590;116915;218871;2789639;220245;;-12250;334800;94493;228057;229254;-1197;;-1197
800145302;31/12/2016;2016;5736347;3886177;1850170;22264;578040;497330;28048;;769016;;631610;137406;57601;79805;;79805
900936716;31/12/2016;2016;159153;;159153;17063;61103;86339;4928;;23846;;;23846;8667;15179;14979;30158
830123701;31/12/2016;2016;2050358;1066186;984172;0;276858;662703;0;0;44611;39181;84964;-1172;0;-1172;0;-1172
860353110;31/12/2016;2016;6139179;3049305;3089874;579059;;2566194;;;1102739;;;1102739;375901;726838;;726838
900400013;31/12/2016;2016;2781262;1367116;1414146;50576;1217416;112866;69828;;64612;;;64612;;64612;;64612
900640104;31/12/2016;2016;2126825;895883;1230942;16261;;611310;2523;;633370;22740;492075;164035;;164035;;164035
800104422;31/12/2016;2016;2639263;;2639263;10549;;2711304;108957;;-170449;29;5259;-175679;2089;-177768;;-177768
900376301;31/12/2016;2016;2428069;2327682;100387;275272;168454;1869545;699594;;-2361934;1621;5546275;-7906588;;-7906588;27640;-7878948
860080319;31/12/2016;2016;4278966;1490656;2788310;6395;;2745014;72396;;-22705;6592;81116;-97229;;-97229;;-97229
800254109;31/12/2016;2016;5492682;4061656;1431026;4366;0;1167802;0;0;267590;;68689;198901;80312;118589;0;118589
900384151;31/12/2016;2016;191950;;191950;574473;;327802;336998;;101623;;;101623;55000;46623;;46623
800240039;31/12/2016;2016;10260141;6336939;3923202;63305;2094271;840233;64620;60578;1047961;675;545;1048091;32422;1015669;;1015669
890927404;31/12/2016;2016;24510925;14065159;10445766;806130;5487324;3019987;844964;-756601;1143020;;;1143020;;1143020;;1143020
860509015;31/12/2016;2016;2263783;1792641;471142;261688;;616412;92;;116326;2239;21313;97252;27766;69486;;69486
800240718;31/12/2016;2016;56889178;54140464;2748714;1067539;166597;2702906;;;946750;3642;486747;463645;302334;161311;;161311
860523923;31/12/2016;2016;4908532;351443;4557089;86126;2442161;1905383;203526;0;92145;183052;;275197;126264;148933;;148933
830012833;31/12/2016;2016;13875805;13304436;571369;0;55656;1732997;0;436024;-781260;0;0;-781260;38045;-819305;0;-819305
830511401;31/12/2016;2016;0;;0;0;;4225;;;-4225;0;0;-4225;0;-4225;;-4225
802006605;31/12/2016;2016;676249;;676249;151951;;454934;305010;;68256;;;68256;53175;15081;;15081
800234304;31/12/2016;2016;3679784;2201387;1478397;14599;;1205694;18916;;268386;;19106;249280;91046;158234;;158234
830140008;31/12/2016;2016;24089978;16530663;7559315;12000;;2681528;22020;;4867767;978220;266387;5579600;925516;4654084;;4654084
816007202;31/12/2016;2016;2329575;771422;1558153;122193;19987;117792;1443;;1541124;21978;238933;1324169;7476;1316693;;1316693
813010505;31/12/2016;2016;2650923;1871921;779002;0;240059;93605;1963;0;443375;0;0;443375;154194;289181;0;289181
860516603;31/12/2016;2016;835722;0;835722;6093;0;829871;34756;33544;10732;;;10732;115784;-105052;;-105052
800242107;31/12/2016;2016;14955427;12597079;2358348;565555;79318;1190130;375153;;1279302;;77865;1201437;517584;683853;;683853
802017888;31/12/2016;2016;74270;50503;23767;0;;7234;0;;16533;;;16533;4133;12400;;12400
900329625;31/12/2016;2016;12912257;8806461;4105796;309508;2838855;1158117;421289;;-2957;2816551;;2813594;-847513;3661107;;3661107
891001109;31/12/2016;2016;5770334;0;5770334;175246;;4331025;791191;;823364;;;823364;344072;479292;;479292
830021009;31/12/2016;2016;17491683;12811055;4680628;16790;1067144;528730;15495;5796;3091845;14790;0;3106635;1197535;1909100;0;1909100
830056202;31/12/2016;2016;19638005;10350362;9287643;0;4111761;4237726;0;0;938156;856800;715336;1079620;416264;663356;0;663356
900310402;31/12/2016;2016;2810649;2273958;536691;0;;173992;;;362699;93173;228477;227395;119005;108390;;108390
891380044;31/12/2016;2016;3709154;1842199;1866955;124732;122936;1037960;545501;;285290;;89195;196095;11015;185080;;185080
830093802;31/12/2016;2016;3311951;2326273;985678;16048;413431;;54029;;534266;;136715;397551;45697;351854;;351854
900382713;31/12/2016;2016;31366042;21331607;10034435;136041;0;6761617;241847;0;3167012;0;0;3167012;1452777;1714235;;1714235
860506715;31/12/2016;2016;434973;0;434973;36553;;400896;354874;;-284244;229905;4037;-58376;102578;-160954;;-160954
900330714;31/12/2016;2016;4841975;1270124;3571851;6557287;;20622;1869068;;8239448;474648;2089624;6624472;-9794;6634266;;6634266
890937010;31/12/2016;2016;55801686;40955652;14846034;661376;6538066;2416894;230882;0;6321568;25607;1326181;5020994;2075854;2945140;0;2945140
890806225;31/12/2016;2016;6485949;5125243;1360706;136017;133426;567240;14374;0;781683;2;127227;654458;222516;431942;0;431942
800247814;31/12/2016;2016;6460638;2191416;4269222;66192;50181;1246422;4474;0;3034337;10;86322;2948025;1139589;1808436;0;1808436
830515132;31/12/2016;2016;5723020;;5723020;2741650;16680;7553189;24871;;869930;28144;224103;673971;266786;407185;;407185
900356635;31/12/2016;2016;2549861;1741258;808603;10697;0;645442;59042;0;114816;52654;46645;120825;43643;77182;0;77182
805023006;31/12/2016;2016;14725214;11936125;2789089;30185;;1774854;11641;;1032779;;295560;737219;310862;426357;;426357
900322901;31/12/2016;2016;2849629;991195;1858434;0;19293;1498245;100294;0;240602;;;240602;60150;180452;0;180452
891201023;31/12/2016;2016;4515183;3944231;570952;0;0;363316;43955;0;163681;0;0;163681;53196;110485;0;110485
900866306;31/12/2016;2016;0;0;0;0;0;146790;25833;805;-171818;17865;0;-153953;5856;-159809;0;-159809
805000602;31/12/2016;2016;130384;104821;25563;17;24068;27228;1725;;-27441;5915;12761;-34287;19478;-53765;;-53765
890935922;31/12/2016;2016;49430732;42614837;6815895;0;707902;3273217;0;0;2834776;88041;411639;2511178;;2511178;;2511178
830057804;31/12/2016;2016;8225926;4652973;3572953;89356;449773;1436222;21626;;1754688;;40501;1714187;971266;742921;;742921
800071819;31/12/2016;2016;27270309;21585869;5684440;87715;166308;2957615;608987;0;2039245;13077;322843;1729479;780122;949357;0;949357
900403378;31/12/2016;2016;5402886;3840923;1561963;1685;;1219893;12318;;331437;9386;7526;333297;109734;223563;;223563
860059001;31/12/2016;2016;592673;0;592673;322122;0;702991;27517;0;184287;149803;;334090;111057;223033;;223033
800149558;31/12/2016;2016;3070131;1753131;1317000;3718;;328978;24039;;967701;44309;903;1011107;360920;650187;;650187
860526214;31/12/2016;2016;11828346;9664092;2164254;136731;206950;1171770;358519;;563746;;;563746;245941;317805;;317805
816002313;31/12/2016;2016;485607;161781;323826;37905;0;231510;8884;0;121337;7381;1390;127328;38363;88965;0;88965
800146731;31/12/2016;2016;673349;954974;-281625;11389;;168063;;;-438299;;52626;-490925;;-490925;;-490925
900420504;31/12/2016;2016;33480333;29684412;3795921;0;2282993;1296716;322675;0;-106463;35632;154357;-225188;32103;-257291;0;-257291
819006505;31/12/2016;2016;10018353;6028588;3989765;237856;543675;2843034;28691;;812221;453460;551079;714602;242965;471637;;471637
900684602;31/12/2016;2016;0;0;0;122829;;44721;0;7;78115;0;2561;75554;105354;-29800;;-29800
830073866;31/12/2016;2016;4040654;2662749;1377905;25594;593812;384837;10956;0;413894;106423;320344;199973;96711;103262;0;103262
830097808;31/12/2016;2016;5348088;3323636;2024452;75994;679793;863986;229724;;326943;;;326943;158289;168654;;168654
900670502;31/12/2016;2016;1245300;938000;307300;75890;;173307;;;209883;;102110;107773;39027;68746;;68746
900140103;31/12/2016;2016;796609;0;796609;1294767;0;482892;77510;0;1530974;0;0;1530974;135158;1395816;0;1395816
860400602;31/12/2016;2016;3136789;2345978;790811;20196;391709;283340;;;135958;;32519;103439;18492;84947;;84947
860501809;31/12/2016;2016;1156242;0;1156242;21051;0;974650;2637;;200006;179172;98409;280769;47758;233011;0;233011
860020609;31/12/2016;2016;64901008;19799737;45101271;309538;23713009;4092753;390529;;17214518;;2843601;14370917;5832640;8538277;;8538277
900626021;31/12/2016;2016;3590967;2946910;644057;61;;151232;199846;;293040;;;293040;99968;193072;;193072
802001904;31/12/2016;2016;41274785;29109181;12165604;317159;;7428023;289734;;4765006;;;4765006;1620102;3144904;;3144904
890102603;31/12/2016;2016;34823597;25103236;9720361;102819;5982738;2062683;681903;;1095856;;;1095856;440729;655127;;655127
810006108;31/12/2016;2016;34961679;26135181;8826498;515004;3170807;2115244;70122;;3985329;221432;2155867;2050894;959640;1091254;;1091254
890931835;31/12/2016;2016;63414918;53911319;9503599;1587242;6038133;2517108;567133;;1968467;;;1968467;680045;1288422;;1288422
800165632;31/12/2016;2016;8110437;4194373;3916064;240372;2316539;469658;136783;0;1233456;0;0;1233456;556974;676482;0;676482
804000123;31/12/2016;2016;10033526;6621354;3412172;130470;1205333;906748;48649;0;1381912;279748;533401;1128259;435978;692281;0;692281
890906904;31/12/2016;2016;59565697;49365343;10200354;1293459;2347093;2758897;1005264;0;5382559;1623673;3317120;3689112;1622739;2066373;0;2066373
800064005;31/12/2016;2016;1786938;1254548;532390;49600;;1302386;238334;;-958730;;;-958730;-22719;-936011;;-936011
830049459;31/12/2016;2016;8771863;7408032;1363831;5469;920649;0;1991;0;446660;6319;324339;128640;67177;61463;0;61463
830081422;31/12/2016;2016;12053408;2847394;9206014;125256;;8239772;8649;;1082849;20774;406879;696744;240942;455802;;455802
811031137;31/12/2016;2016;65066957;41012075;24054882;23179;293305;2697922;1447401;0;19639433;0;0;19639433;2986774;16652659;;16652659
900576803;31/12/2016;2016;3933199;3333334;599865;245143;;124414;55007;;665587;;;665587;361540;304047;;304047
832010507;31/12/2016;2016;3264640;2817579;447061;17354;85009;182022;6533;;190851;36224;7230;219845;78226;141619;;141619
800078608;31/12/2016;2016;8673565;7389184;1284381;49980;0;338221;236018;0;760122;74655;56378;778399;335089;443310;;443310
816008774;31/12/2016;2016;31513567;23004015;8509552;123101;4382473;1217016;;;3033164;;571350;2461814;981466;1480348;;1480348
890308403;31/12/2016;2016;619829;264906;354923;185511;;668060;12358;;-139984;14668;4323;-129639;-315609;185970;;185970
900792701;31/12/2016;2016;0;0;0;60077;0;8949;210;0;50918;0;973;49945;13867;36078;0;36078
860056502;31/12/2016;2016;8307537;6713882;1593655;20305;;1339581;30794;;243585;5909;54632;194862;67215;127647;;127647
816004007;31/12/2016;2016;14305283;10161222;4144061;69560;2674191;620805;138236;0;780389;3004;68784;714609;267055;447554;0;447554
900693903;31/12/2016;2016;655717;570050;85667;0;4254;6810;;;74603;213154;50397;237360;29788;207572;;207572
800184110;31/12/2016;2016;46082023;40979198;5102825;2280051;6340041;96218;;;946617;;218292;728325;74534;653791;;653791
830038304;31/12/2016;2016;4815764;3575394;1240370;7181;681657;373407;6506;;185981;23269;33730;175520;80386;95134;;95134
900455307;31/12/2016;2016;9552708;6576952;2975756;692095;798996;502630;1433;;2364792;1227015;1387088;2204719;858506;1346213;;1346213
860502702;31/12/2016;2016;107944;0;107944;1896118;0;2639181;11979;0;-647098;1927109;1940609;-660598;231182;-891780;0;-891780
800171809;31/12/2016;2016;22596082;14377839;8218243;2537740;3953096;2996372;2447740;0;1358775;31069;354035;1035809;746630;289179;0;289179
800057113;31/12/2016;2016;3201043;1515689;1685354;17165;14648;1038013;117498;;532360;;;532360;;532360;;532360
800049031;31/12/2016;2016;0;0;0;58521;;22457;55992;;-19928;;;-19928;646;-20574;0;-20574
900205108;31/12/2016;2016;2372500;1503364;869136;393773;23986;636034;0;0;602889;37;174017;428909;101082;327827;0;327827
800052705;31/12/2016;2016;2546924;1453230;1093694;0;989713;0;38816;4211;69376;0;86550;-17174;0;-17174;0;-17174
800150249;31/12/2016;2016;83361792;68034966;15326826;1001426;4916711;7894947;584591;;2932003;1942685;2972004;1902684;576776;1325908;-1486;1324422
822000707;31/12/2016;2016;13396305;10118422;3277883;17835;1592654;985125;115691;0;602248;3226;284846;320628;144170;176458;0;176458
800208210;31/12/2016;2016;8373470;5677614;2695856;1182483;571583;2053221;0;;1253535;675670;476599;1452606;259918;1192688;;1192688
805016704;31/12/2016;2016;19811771;16475285;3336486;548557;515038;1574966;0;0;1795039;;1164363;630676;835474;-204798;0;-204798
900324117;31/12/2016;2016;745943;0;745943;0;0;1612;0;1264296;2008627;0;0;2008627;10166;1998461;0;1998461
900782937;31/12/2016;2016;634300;311209;323091;405;0;296687;0;0;26809;2145;2098;26856;11343;15513;0;15513
900689302;31/12/2016;2016;171594;18804;152790;32074;;121826;119;;62919;;57500;5419;745;4674;;4674
890502917;31/12/2016;2016;2597803;1813730;784073;111383;520227;116184;15519;;243526;;;243526;74737;168789;;168789
830030801;31/12/2016;2016;26099348;21670835;4428513;42464;0;1848666;824244;;1798067;62458;0;1860525;1005111;855414;;855414
